spade-final-2026-08-23 · S2 · levy d=6 sigma=0.25 · tier=secondary
11 arms x 100 campaigns · draws=4096 (split 2048/2048) · grid=20000
regime by tau_frac: {0.1: 'ROBUSTNESS', 0.25: 'ROBUSTNESS'}
[ 929/1100] spade_random_plate2  levy         seed=84  rows=12 (43.3m, eta 8m)
[ 930/1100] sobol                levy         seed=84  rows=12 (43.3m, eta 8m)
[ 931/1100] lhs                  levy         seed=84  rows=12 (43.4m, eta 8m)
[ 932/1100] random               levy         seed=84  rows=12 (43.4m, eta 8m)
[ 933/1100] qlognei              levy         seed=84  rows=12 (43.5m, eta 8m)
[ 934/1100] qlogei               levy         seed=84  rows=12 (43.7m, eta 8m)
[ 935/1100] doe                  levy         seed=84  rows=12 (43.7m, eta 8m)
[ 936/1100] spade_cf_m0          levy         seed=85  rows=12 (43.7m, eta 8m)
[ 937/1100] spade_cf_m4          levy         seed=85  rows=12 (43.8m, eta 8m)
[ 938/1100] spade_cf_m8          levy         seed=85  rows=12 (43.8m, eta 8m)
[ 939/1100] spade_plate1_only    levy         seed=85  rows=12 (43.8m, eta 8m)
[ 940/1100] spade_random_plate2  levy         seed=85  rows=12 (43.9m, eta 7m)
[ 941/1100] sobol                levy         seed=85  rows=12 (43.9m, eta 7m)
[ 942/1100] lhs                  levy         seed=85  rows=12 (43.9m, eta 7m)
[ 943/1100] random               levy         seed=85  rows=12 (43.9m, eta 7m)
[ 944/1100] qlognei              levy         seed=85  rows=12 (44.1m, eta 7m)
[ 945/1100] qlogei               levy         seed=85  rows=12 (44.2m, eta 7m)
[ 946/1100] doe                  levy         seed=85  rows=12 (44.2m, eta 7m)
[ 947/1100] spade_cf_m0          levy         seed=86  rows=12 (44.2m, eta 7m)
[ 948/1100] spade_cf_m4          levy         seed=86  rows=12 (44.3m, eta 7m)
[ 949/1100] spade_cf_m8          levy         seed=86  rows=12 (44.3m, eta 7m)
[ 950/1100] spade_plate1_only    levy         seed=86  rows=12 (44.3m, eta 7m)
[ 951/1100] spade_random_plate2  levy         seed=86  rows=12 (44.4m, eta 7m)
[ 952/1100] sobol                levy         seed=86  rows=12 (44.4m, eta 7m)
[ 953/1100] lhs                  levy         seed=86  rows=12 (44.4m, eta 7m)
[ 954/1100] random               levy         seed=86  rows=12 (44.5m, eta 7m)
[ 955/1100] qlognei              levy         seed=86  rows=12 (44.6m, eta 7m)
[ 956/1100] qlogei               levy         seed=86  rows=12 (44.6m, eta 7m)
[ 957/1100] doe                  levy         seed=86  rows=12 (44.7m, eta 7m)
[ 958/1100] spade_cf_m0          levy         seed=87  rows=12 (44.7m, eta 7m)
[ 959/1100] spade_cf_m4          levy         seed=87  rows=12 (44.7m, eta 7m)
[ 960/1100] spade_cf_m8          levy         seed=87  rows=12 (44.8m, eta 7m)
[ 961/1100] spade_plate1_only    levy         seed=87  rows=12 (44.8m, eta 6m)
[ 962/1100] spade_random_plate2  levy         seed=87  rows=12 (44.8m, eta 6m)
[ 963/1100] sobol                levy         seed=87  rows=12 (44.9m, eta 6m)
[ 964/1100] lhs                  levy         seed=87  rows=12 (44.9m, eta 6m)
[ 965/1100] random               levy         seed=87  rows=12 (44.9m, eta 6m)
[ 966/1100] qlognei              levy         seed=87  rows=12 (45.0m, eta 6m)
[ 967/1100] qlogei               levy         seed=87  rows=12 (45.2m, eta 6m)
[ 968/1100] doe                  levy         seed=87  rows=12 (45.2m, eta 6m)
[ 969/1100] spade_cf_m0          levy         seed=88  rows=12 (45.2m, eta 6m)
[ 970/1100] spade_cf_m4          levy         seed=88  rows=12 (45.3m, eta 6m)
[ 971/1100] spade_cf_m8          levy         seed=88  rows=12 (45.3m, eta 6m)
[ 972/1100] spade_plate1_only    levy         seed=88  rows=12 (45.3m, eta 6m)
[ 973/1100] spade_random_plate2  levy         seed=88  rows=12 (45.3m, eta 6m)
[ 974/1100] sobol                levy         seed=88  rows=12 (45.4m, eta 6m)
[ 975/1100] lhs                  levy         seed=88  rows=12 (45.4m, eta 6m)
[ 976/1100] random               levy         seed=88  rows=12 (45.4m, eta 6m)
[ 977/1100] qlognei              levy         seed=88  rows=12 (45.6m, eta 6m)
[ 978/1100] qlogei               levy         seed=88  rows=12 (45.7m, eta 6m)
[ 979/1100] doe                  levy         seed=88  rows=12 (45.8m, eta 6m)
[ 980/1100] spade_cf_m0          levy         seed=89  rows=12 (45.8m, eta 6m)
[ 981/1100] spade_cf_m4          levy         seed=89  rows=12 (45.8m, eta 6m)
[ 982/1100] spade_cf_m8          levy         seed=89  rows=12 (45.8m, eta 6m)
[ 983/1100] spade_plate1_only    levy         seed=89  rows=12 (45.9m, eta 5m)
[ 984/1100] spade_random_plate2  levy         seed=89  rows=12 (45.9m, eta 5m)
[ 985/1100] sobol                levy         seed=89  rows=12 (45.9m, eta 5m)
[ 986/1100] lhs                  levy         seed=89  rows=12 (46.0m, eta 5m)
[ 987/1100] random               levy         seed=89  rows=12 (46.0m, eta 5m)
[ 988/1100] qlognei              levy         seed=89  rows=12 (46.1m, eta 5m)
[ 989/1100] qlogei               levy         seed=89  rows=12 (46.2m, eta 5m)
[ 990/1100] doe                  levy         seed=89  rows=12 (46.3m, eta 5m)
[ 991/1100] spade_cf_m0          levy         seed=90  rows=12 (46.3m, eta 5m)
[ 992/1100] spade_cf_m4          levy         seed=90  rows=12 (46.3m, eta 5m)
[ 993/1100] spade_cf_m8          levy         seed=90  rows=12 (46.4m, eta 5m)
[ 994/1100] spade_plate1_only    levy         seed=90  rows=12 (46.4m, eta 5m)
[ 995/1100] spade_random_plate2  levy         seed=90  rows=12 (46.4m, eta 5m)
[ 996/1100] sobol                levy         seed=90  rows=12 (46.4m, eta 5m)
[ 997/1100] lhs                  levy         seed=90  rows=12 (46.5m, eta 5m)
[ 998/1100] random               levy         seed=90  rows=12 (46.5m, eta 5m)
[ 999/1100] qlognei              levy         seed=90  rows=12 (46.6m, eta 5m)
[1000/1100] qlogei               levy         seed=90  rows=12 (46.7m, eta 5m)
[1001/1100] doe                  levy         seed=90  rows=12 (46.7m, eta 5m)
[1002/1100] spade_cf_m0          levy         seed=91  rows=12 (46.7m, eta 5m)
[1003/1100] spade_cf_m4          levy         seed=91  rows=12 (46.8m, eta 5m)
[1004/1100] spade_cf_m8          levy         seed=91  rows=12 (46.8m, eta 4m)
[1005/1100] spade_plate1_only    levy         seed=91  rows=12 (46.8m, eta 4m)
[1006/1100] spade_random_plate2  levy         seed=91  rows=12 (46.8m, eta 4m)
[1007/1100] sobol                levy         seed=91  rows=12 (46.9m, eta 4m)
[1008/1100] lhs                  levy         seed=91  rows=12 (46.9m, eta 4m)
[1009/1100] random               levy         seed=91  rows=12 (46.9m, eta 4m)
[1010/1100] qlognei              levy         seed=91  rows=12 (47.0m, eta 4m)
[1011/1100] qlogei               levy         seed=91  rows=12 (47.2m, eta 4m)
[1012/1100] doe                  levy         seed=91  rows=12 (47.2m, eta 4m)
[1013/1100] spade_cf_m0          levy         seed=92  rows=12 (47.2m, eta 4m)
[1014/1100] spade_cf_m4          levy         seed=92  rows=12 (47.3m, eta 4m)
[1015/1100] spade_cf_m8          levy         seed=92  rows=12 (47.3m, eta 4m)
[1016/1100] spade_plate1_only    levy         seed=92  rows=12 (47.3m, eta 4m)
[1017/1100] spade_random_plate2  levy         seed=92  rows=12 (47.4m, eta 4m)
[1018/1100] sobol                levy         seed=92  rows=12 (47.4m, eta 4m)
[1019/1100] lhs                  levy         seed=92  rows=12 (47.4m, eta 4m)
[1020/1100] random               levy         seed=92  rows=12 (47.5m, eta 4m)
[1021/1100] qlognei              levy         seed=92  rows=12 (47.6m, eta 4m)
[1022/1100] qlogei               levy         seed=92  rows=12 (47.7m, eta 4m)
[1023/1100] doe                  levy         seed=92  rows=12 (47.7m, eta 4m)
[1024/1100] spade_cf_m0          levy         seed=93  rows=12 (47.8m, eta 4m)
[1025/1100] spade_cf_m4          levy         seed=93  rows=12 (47.8m, eta 3m)
[1026/1100] spade_cf_m8          levy         seed=93  rows=12 (47.8m, eta 3m)
[1027/1100] spade_plate1_only    levy         seed=93  rows=12 (47.9m, eta 3m)
[1028/1100] spade_random_plate2  levy         seed=93  rows=12 (47.9m, eta 3m)
[1029/1100] sobol                levy         seed=93  rows=12 (47.9m, eta 3m)
[1030/1100] lhs                  levy         seed=93  rows=12 (48.0m, eta 3m)/Users/jy/BO/nutrigene-ai-bo-ipsec/.venv/lib/python3.11/site-packages/botorch/optim/optimize.py:844: RuntimeWarning: Optimization failed in `gen_candidates_scipy` with the following warning(s):
[OptimizationWarning('Optimization failed within `scipy.optimize.minimize` with status 2 and message ABNORMAL: .')]
Trying again with a new set of initial conditions.
  return _optimize_acqf_batch(opt_inputs=opt_inputs)

[1031/1100] random               levy         seed=93  rows=12 (48.0m, eta 3m)
[1032/1100] qlognei              levy         seed=93  rows=12 (48.1m, eta 3m)
[1033/1100] qlogei               levy         seed=93  rows=12 (48.2m, eta 3m)
[1034/1100] doe                  levy         seed=93  rows=12 (48.3m, eta 3m)
[1035/1100] spade_cf_m0          levy         seed=94  rows=12 (48.3m, eta 3m)
[1036/1100] spade_cf_m4          levy         seed=94  rows=12 (48.3m, eta 3m)
[1037/1100] spade_cf_m8          levy         seed=94  rows=12 (48.3m, eta 3m)
[1038/1100] spade_plate1_only    levy         seed=94  rows=12 (48.4m, eta 3m)
[1039/1100] spade_random_plate2  levy         seed=94  rows=12 (48.4m, eta 3m)
[1040/1100] sobol                levy         seed=94  rows=12 (48.4m, eta 3m)
[1041/1100] lhs                  levy         seed=94  rows=12 (48.5m, eta 3m)
[1042/1100] random               levy         seed=94  rows=12 (48.5m, eta 3m)
[1043/1100] qlognei              levy         seed=94  rows=12 (48.6m, eta 3m)
[1044/1100] qlogei               levy         seed=94  rows=12 (48.7m, eta 3m)
[1045/1100] doe                  levy         seed=94  rows=12 (48.7m, eta 3m)
[1046/1100] spade_cf_m0          levy         seed=95  rows=12 (48.8m, eta 3m)
[1047/1100] spade_cf_m4          levy         seed=95  rows=12 (48.8m, eta 2m)
[1048/1100] spade_cf_m8          levy         seed=95  rows=12 (48.8m, eta 2m)
[1049/1100] spade_plate1_only    levy         seed=95  rows=12 (48.9m, eta 2m)
[1050/1100] spade_random_plate2  levy         seed=95  rows=12 (48.9m, eta 2m)
[1051/1100] sobol                levy         seed=95  rows=12 (48.9m, eta 2m)
[1052/1100] lhs                  levy         seed=95  rows=12 (49.0m, eta 2m)
[1053/1100] random               levy         seed=95  rows=12 (49.0m, eta 2m)
[1054/1100] qlognei              levy         seed=95  rows=12 (49.1m, eta 2m)
[1055/1100] qlogei               levy         seed=95  rows=12 (49.2m, eta 2m)
[1056/1100] doe                  levy         seed=95  rows=12 (49.2m, eta 2m)
[1057/1100] spade_cf_m0          levy         seed=96  rows=12 (49.3m, eta 2m)
[1058/1100] spade_cf_m4          levy         seed=96  rows=12 (49.3m, eta 2m)
[1059/1100] spade_cf_m8          levy         seed=96  rows=12 (49.4m, eta 2m)
[1060/1100] spade_plate1_only    levy         seed=96  rows=12 (49.4m, eta 2m)
[1061/1100] spade_random_plate2  levy         seed=96  rows=12 (49.4m, eta 2m)
[1062/1100] sobol                levy         seed=96  rows=12 (49.4m, eta 2m)
[1063/1100] lhs                  levy         seed=96  rows=12 (49.5m, eta 2m)
[1064/1100] random               levy         seed=96  rows=12 (49.5m, eta 2m)
[1065/1100] qlognei              levy         seed=96  rows=12 (49.7m, eta 2m)
[1066/1100] qlogei               levy         seed=96  rows=12 (49.9m, eta 2m)
[1067/1100] doe                  levy         seed=96  rows=12 (49.9m, eta 2m)
[1068/1100] spade_cf_m0          levy         seed=97  rows=12 (49.9m, eta 1m)
[1069/1100] spade_cf_m4          levy         seed=97  rows=12 (49.9m, eta 1m)
[1070/1100] spade_cf_m8          levy         seed=97  rows=12 (50.0m, eta 1m)
[1071/1100] spade_plate1_only    levy         seed=97  rows=12 (50.0m, eta 1m)
[1072/1100] spade_random_plate2  levy         seed=97  rows=12 (50.0m, eta 1m)
[1073/1100] sobol                levy         seed=97  rows=12 (50.0m, eta 1m)
[1074/1100] lhs                  levy         seed=97  rows=12 (50.1m, eta 1m)
[1075/1100] random               levy         seed=97  rows=12 (50.1m, eta 1m)
[1076/1100] qlognei              levy         seed=97  rows=12 (50.2m, eta 1m)
[1077/1100] qlogei               levy         seed=97  rows=12 (50.3m, eta 1m)
[1078/1100] doe                  levy         seed=97  rows=12 (50.4m, eta 1m)
[1079/1100] spade_cf_m0          levy         seed=98  rows=12 (50.4m, eta 1m)
[1080/1100] spade_cf_m4          levy         seed=98  rows=12 (50.4m, eta 1m)
[1081/1100] spade_cf_m8          levy         seed=98  rows=12 (50.4m, eta 1m)
[1082/1100] spade_plate1_only    levy         seed=98  rows=12 (50.5m, eta 1m)
[1083/1100] spade_random_plate2  levy         seed=98  rows=12 (50.5m, eta 1m)
[1084/1100] sobol                levy         seed=98  rows=12 (50.5m, eta 1m)
[1085/1100] lhs                  levy         seed=98  rows=12 (50.6m, eta 1m)
[1086/1100] random               levy         seed=98  rows=12 (50.6m, eta 1m)
[1087/1100] qlognei              levy         seed=98  rows=12 (50.7m, eta 1m)
[1088/1100] qlogei               levy         seed=98  rows=12 (50.8m, eta 1m)
[1089/1100] doe                  levy         seed=98  rows=12 (50.8m, eta 1m)
[1090/1100] spade_cf_m0          levy         seed=99  rows=12 (50.8m, eta 0m)
[1091/1100] spade_cf_m4          levy         seed=99  rows=12 (50.9m, eta 0m)
[1092/1100] spade_cf_m8          levy         seed=99  rows=12 (50.9m, eta 0m)
[1093/1100] spade_plate1_only    levy         seed=99  rows=12 (50.9m, eta 0m)
[1094/1100] spade_random_plate2  levy         seed=99  rows=12 (50.9m, eta 0m)
[1095/1100] sobol                levy         seed=99  rows=12 (51.0m, eta 0m)
[1096/1100] lhs                  levy         seed=99  rows=12 (51.0m, eta 0m)
[1097/1100] random               levy         seed=99  rows=12 (51.1m, eta 0m)
[1098/1100] qlognei              levy         seed=99  rows=12 (51.1m, eta 0m)
[1099/1100] qlogei               levy         seed=99  rows=12 (51.2m, eta 0m)
[1100/1100] doe                  levy         seed=99  rows=12 (51.3m, eta 0m)

wrote final-spade-s2.json · 13200 rows
