spade-final-2026-08-23 · C4 · hartmann6 d=8 sigma=0.25 · tier=primary
11 arms x 100 campaigns · draws=4096 (split 2048/2048) · grid=20000
regime by tau_frac: {0.1: 'ROBUSTNESS', 0.25: 'ROBUSTNESS'}
[ 943/1100] random               hartmann6    seed=85  rows=12 (54.5m, eta 9m)
[ 944/1100] qlognei              hartmann6    seed=85  rows=12 (54.7m, eta 9m)
[ 945/1100] qlogei               hartmann6    seed=85  rows=12 (54.9m, eta 9m)
[ 946/1100] doe                  hartmann6    seed=85  rows=12 (55.0m, eta 9m)
[ 947/1100] spade_cf_m0          hartmann6    seed=86  rows=12 (55.0m, eta 9m)
[ 948/1100] spade_cf_m4          hartmann6    seed=86  rows=12 (55.0m, eta 9m)
[ 949/1100] spade_cf_m8          hartmann6    seed=86  rows=12 (55.1m, eta 9m)
[ 950/1100] spade_plate1_only    hartmann6    seed=86  rows=12 (55.1m, eta 9m)
[ 951/1100] spade_random_plate2  hartmann6    seed=86  rows=12 (55.1m, eta 9m)
[ 952/1100] sobol                hartmann6    seed=86  rows=12 (55.2m, eta 9m)
[ 953/1100] lhs                  hartmann6    seed=86  rows=12 (55.2m, eta 9m)
[ 954/1100] random               hartmann6    seed=86  rows=12 (55.2m, eta 8m)
[ 955/1100] qlognei              hartmann6    seed=86  rows=12 (55.5m, eta 8m)
[ 956/1100] qlogei               hartmann6    seed=86  rows=12 (55.6m, eta 8m)
[ 957/1100] doe                  hartmann6    seed=86  rows=12 (55.7m, eta 8m)
[ 958/1100] spade_cf_m0          hartmann6    seed=87  rows=12 (55.7m, eta 8m)
[ 959/1100] spade_cf_m4          hartmann6    seed=87  rows=12 (55.8m, eta 8m)
[ 960/1100] spade_cf_m8          hartmann6    seed=87  rows=12 (55.8m, eta 8m)
[ 961/1100] spade_plate1_only    hartmann6    seed=87  rows=12 (55.8m, eta 8m)
[ 962/1100] spade_random_plate2  hartmann6    seed=87  rows=12 (55.9m, eta 8m)
[ 963/1100] sobol                hartmann6    seed=87  rows=12 (55.9m, eta 8m)
[ 964/1100] lhs                  hartmann6    seed=87  rows=12 (56.0m, eta 8m)
[ 965/1100] random               hartmann6    seed=87  rows=12 (56.0m, eta 8m)
[ 966/1100] qlognei              hartmann6    seed=87  rows=12 (56.2m, eta 8m)
[ 967/1100] qlogei               hartmann6    seed=87  rows=12 (56.3m, eta 8m)
[ 968/1100] doe                  hartmann6    seed=87  rows=12 (56.4m, eta 8m)
[ 969/1100] spade_cf_m0          hartmann6    seed=88  rows=12 (56.4m, eta 8m)
[ 970/1100] spade_cf_m4          hartmann6    seed=88  rows=12 (56.4m, eta 8m)
[ 971/1100] spade_cf_m8          hartmann6    seed=88  rows=12 (56.5m, eta 8m)
[ 972/1100] spade_plate1_only    hartmann6    seed=88  rows=12 (56.5m, eta 7m)
[ 973/1100] spade_random_plate2  hartmann6    seed=88  rows=12 (56.6m, eta 7m)
[ 974/1100] sobol                hartmann6    seed=88  rows=12 (56.6m, eta 7m)
[ 975/1100] lhs                  hartmann6    seed=88  rows=12 (56.7m, eta 7m)
[ 976/1100] random               hartmann6    seed=88  rows=12 (56.7m, eta 7m)
[ 977/1100] qlognei              hartmann6    seed=88  rows=12 (56.9m, eta 7m)
[ 978/1100] qlogei               hartmann6    seed=88  rows=12 (57.1m, eta 7m)
[ 979/1100] doe                  hartmann6    seed=88  rows=12 (57.1m, eta 7m)
[ 980/1100] spade_cf_m0          hartmann6    seed=89  rows=12 (57.1m, eta 7m)
[ 981/1100] spade_cf_m4          hartmann6    seed=89  rows=12 (57.2m, eta 7m)
[ 982/1100] spade_cf_m8          hartmann6    seed=89  rows=12 (57.2m, eta 7m)
[ 983/1100] spade_plate1_only    hartmann6    seed=89  rows=12 (57.3m, eta 7m)
[ 984/1100] spade_random_plate2  hartmann6    seed=89  rows=12 (57.3m, eta 7m)
[ 985/1100] sobol                hartmann6    seed=89  rows=12 (57.3m, eta 7m)
[ 986/1100] lhs                  hartmann6    seed=89  rows=12 (57.4m, eta 7m)
[ 987/1100] random               hartmann6    seed=89  rows=12 (57.4m, eta 7m)
[ 988/1100] qlognei              hartmann6    seed=89  rows=12 (57.6m, eta 7m)
[ 989/1100] qlogei               hartmann6    seed=89  rows=12 (57.8m, eta 6m)
[ 990/1100] doe                  hartmann6    seed=89  rows=12 (57.8m, eta 6m)
[ 991/1100] spade_cf_m0          hartmann6    seed=90  rows=12 (57.9m, eta 6m)
[ 992/1100] spade_cf_m4          hartmann6    seed=90  rows=12 (57.9m, eta 6m)
[ 993/1100] spade_cf_m8          hartmann6    seed=90  rows=12 (57.9m, eta 6m)
[ 994/1100] spade_plate1_only    hartmann6    seed=90  rows=12 (58.0m, eta 6m)
[ 995/1100] spade_random_plate2  hartmann6    seed=90  rows=12 (58.0m, eta 6m)
[ 996/1100] sobol                hartmann6    seed=90  rows=12 (58.1m, eta 6m)
[ 997/1100] lhs                  hartmann6    seed=90  rows=12 (58.1m, eta 6m)
[ 998/1100] random               hartmann6    seed=90  rows=12 (58.1m, eta 6m)
[ 999/1100] qlognei              hartmann6    seed=90  rows=12 (58.3m, eta 6m)
[1000/1100] qlogei               hartmann6    seed=90  rows=12 (58.5m, eta 6m)
[1001/1100] doe                  hartmann6    seed=90  rows=12 (58.5m, eta 6m)
[1002/1100] spade_cf_m0          hartmann6    seed=91  rows=12 (58.5m, eta 6m)
[1003/1100] spade_cf_m4          hartmann6    seed=91  rows=12 (58.6m, eta 6m)
[1004/1100] spade_cf_m8          hartmann6    seed=91  rows=12 (58.6m, eta 6m)
[1005/1100] spade_plate1_only    hartmann6    seed=91  rows=12 (58.6m, eta 6m)
[1006/1100] spade_random_plate2  hartmann6    seed=91  rows=12 (58.7m, eta 5m)
[1007/1100] sobol                hartmann6    seed=91  rows=12 (58.7m, eta 5m)
[1008/1100] lhs                  hartmann6    seed=91  rows=12 (58.7m, eta 5m)
[1009/1100] random               hartmann6    seed=91  rows=12 (58.8m, eta 5m)
[1010/1100] qlognei              hartmann6    seed=91  rows=12 (59.0m, eta 5m)
[1011/1100] qlogei               hartmann6    seed=91  rows=12 (59.1m, eta 5m)
[1012/1100] doe                  hartmann6    seed=91  rows=12 (59.1m, eta 5m)
[1013/1100] spade_cf_m0          hartmann6    seed=92  rows=12 (59.2m, eta 5m)
[1014/1100] spade_cf_m4          hartmann6    seed=92  rows=12 (59.2m, eta 5m)
[1015/1100] spade_cf_m8          hartmann6    seed=92  rows=12 (59.3m, eta 5m)
[1016/1100] spade_plate1_only    hartmann6    seed=92  rows=12 (59.3m, eta 5m)
[1017/1100] spade_random_plate2  hartmann6    seed=92  rows=12 (59.3m, eta 5m)
[1018/1100] sobol                hartmann6    seed=92  rows=12 (59.3m, eta 5m)
[1019/1100] lhs                  hartmann6    seed=92  rows=12 (59.4m, eta 5m)
[1020/1100] random               hartmann6    seed=92  rows=12 (59.4m, eta 5m)
[1021/1100] qlognei              hartmann6    seed=92  rows=12 (59.6m, eta 5m)
[1022/1100] qlogei               hartmann6    seed=92  rows=12 (59.7m, eta 5m)
[1023/1100] doe                  hartmann6    seed=92  rows=12 (59.7m, eta 4m)
[1024/1100] spade_cf_m0          hartmann6    seed=93  rows=12 (59.8m, eta 4m)
[1025/1100] spade_cf_m4          hartmann6    seed=93  rows=12 (59.8m, eta 4m)
[1026/1100] spade_cf_m8          hartmann6    seed=93  rows=12 (59.9m, eta 4m)
[1027/1100] spade_plate1_only    hartmann6    seed=93  rows=12 (59.9m, eta 4m)
[1028/1100] spade_random_plate2  hartmann6    seed=93  rows=12 (59.9m, eta 4m)
[1029/1100] sobol                hartmann6    seed=93  rows=12 (60.0m, eta 4m)
[1030/1100] lhs                  hartmann6    seed=93  rows=12 (60.0m, eta 4m)/Users/jy/BO/nutrigene-ai-bo-ipsec/.venv/lib/python3.11/site-packages/botorch/optim/optimize.py:844: RuntimeWarning: Optimization failed in `gen_candidates_scipy` with the following warning(s):
[OptimizationWarning('Optimization failed within `scipy.optimize.minimize` with status 2 and message ABNORMAL: .')]
Trying again with a new set of initial conditions.
  return _optimize_acqf_batch(opt_inputs=opt_inputs)

[1031/1100] random               hartmann6    seed=93  rows=12 (60.0m, eta 4m)
[1032/1100] qlognei              hartmann6    seed=93  rows=12 (60.2m, eta 4m)
[1033/1100] qlogei               hartmann6    seed=93  rows=12 (60.4m, eta 4m)
[1034/1100] doe                  hartmann6    seed=93  rows=12 (60.4m, eta 4m)
[1035/1100] spade_cf_m0          hartmann6    seed=94  rows=12 (60.5m, eta 4m)
[1036/1100] spade_cf_m4          hartmann6    seed=94  rows=12 (60.5m, eta 4m)
[1037/1100] spade_cf_m8          hartmann6    seed=94  rows=12 (60.5m, eta 4m)
[1038/1100] spade_plate1_only    hartmann6    seed=94  rows=12 (60.6m, eta 4m)
[1039/1100] spade_random_plate2  hartmann6    seed=94  rows=12 (60.6m, eta 4m)
[1040/1100] sobol                hartmann6    seed=94  rows=12 (60.6m, eta 3m)
[1041/1100] lhs                  hartmann6    seed=94  rows=12 (60.7m, eta 3m)
[1042/1100] random               hartmann6    seed=94  rows=12 (60.7m, eta 3m)
[1043/1100] qlognei              hartmann6    seed=94  rows=12 (60.9m, eta 3m)
[1044/1100] qlogei               hartmann6    seed=94  rows=12 (61.0m, eta 3m)
[1045/1100] doe                  hartmann6    seed=94  rows=12 (61.0m, eta 3m)
[1046/1100] spade_cf_m0          hartmann6    seed=95  rows=12 (61.1m, eta 3m)
[1047/1100] spade_cf_m4          hartmann6    seed=95  rows=12 (61.1m, eta 3m)
[1048/1100] spade_cf_m8          hartmann6    seed=95  rows=12 (61.1m, eta 3m)
[1049/1100] spade_plate1_only    hartmann6    seed=95  rows=12 (61.2m, eta 3m)
[1050/1100] spade_random_plate2  hartmann6    seed=95  rows=12 (61.2m, eta 3m)
[1051/1100] sobol                hartmann6    seed=95  rows=12 (61.2m, eta 3m)
[1052/1100] lhs                  hartmann6    seed=95  rows=12 (61.3m, eta 3m)
[1053/1100] random               hartmann6    seed=95  rows=12 (61.3m, eta 3m)
[1054/1100] qlognei              hartmann6    seed=95  rows=12 (61.5m, eta 3m)
[1055/1100] qlogei               hartmann6    seed=95  rows=12 (61.6m, eta 3m)
[1056/1100] doe                  hartmann6    seed=95  rows=12 (61.7m, eta 3m)
[1057/1100] spade_cf_m0          hartmann6    seed=96  rows=12 (61.7m, eta 3m)
[1058/1100] spade_cf_m4          hartmann6    seed=96  rows=12 (61.8m, eta 2m)
[1059/1100] spade_cf_m8          hartmann6    seed=96  rows=12 (61.8m, eta 2m)
[1060/1100] spade_plate1_only    hartmann6    seed=96  rows=12 (61.8m, eta 2m)
[1061/1100] spade_random_plate2  hartmann6    seed=96  rows=12 (61.9m, eta 2m)
[1062/1100] sobol                hartmann6    seed=96  rows=12 (61.9m, eta 2m)
[1063/1100] lhs                  hartmann6    seed=96  rows=12 (61.9m, eta 2m)
[1064/1100] random               hartmann6    seed=96  rows=12 (62.0m, eta 2m)
[1065/1100] qlognei              hartmann6    seed=96  rows=12 (62.1m, eta 2m)
[1066/1100] qlogei               hartmann6    seed=96  rows=12 (62.2m, eta 2m)
[1067/1100] doe                  hartmann6    seed=96  rows=12 (62.2m, eta 2m)
[1068/1100] spade_cf_m0          hartmann6    seed=97  rows=12 (62.3m, eta 2m)
[1069/1100] spade_cf_m4          hartmann6    seed=97  rows=12 (62.3m, eta 2m)
[1070/1100] spade_cf_m8          hartmann6    seed=97  rows=12 (62.4m, eta 2m)
[1071/1100] spade_plate1_only    hartmann6    seed=97  rows=12 (62.4m, eta 2m)
[1072/1100] spade_random_plate2  hartmann6    seed=97  rows=12 (62.4m, eta 2m)
[1073/1100] sobol                hartmann6    seed=97  rows=12 (62.4m, eta 2m)
[1074/1100] lhs                  hartmann6    seed=97  rows=12 (62.5m, eta 2m)
[1075/1100] random               hartmann6    seed=97  rows=12 (62.5m, eta 1m)
[1076/1100] qlognei              hartmann6    seed=97  rows=12 (62.8m, eta 1m)
[1077/1100] qlogei               hartmann6    seed=97  rows=12 (62.9m, eta 1m)
[1078/1100] doe                  hartmann6    seed=97  rows=12 (62.9m, eta 1m)
[1079/1100] spade_cf_m0          hartmann6    seed=98  rows=12 (63.0m, eta 1m)
[1080/1100] spade_cf_m4          hartmann6    seed=98  rows=12 (63.0m, eta 1m)
[1081/1100] spade_cf_m8          hartmann6    seed=98  rows=12 (63.1m, eta 1m)
[1082/1100] spade_plate1_only    hartmann6    seed=98  rows=12 (63.1m, eta 1m)
[1083/1100] spade_random_plate2  hartmann6    seed=98  rows=12 (63.1m, eta 1m)
[1084/1100] sobol                hartmann6    seed=98  rows=12 (63.2m, eta 1m)
[1085/1100] lhs                  hartmann6    seed=98  rows=12 (63.2m, eta 1m)
[1086/1100] random               hartmann6    seed=98  rows=12 (63.2m, eta 1m)
[1087/1100] qlognei              hartmann6    seed=98  rows=12 (63.4m, eta 1m)
[1088/1100] qlogei               hartmann6    seed=98  rows=12 (63.6m, eta 1m)
[1089/1100] doe                  hartmann6    seed=98  rows=12 (63.6m, eta 1m)
[1090/1100] spade_cf_m0          hartmann6    seed=99  rows=12 (63.7m, eta 1m)
[1091/1100] spade_cf_m4          hartmann6    seed=99  rows=12 (63.7m, eta 1m)
[1092/1100] spade_cf_m8          hartmann6    seed=99  rows=12 (63.7m, eta 0m)
[1093/1100] spade_plate1_only    hartmann6    seed=99  rows=12 (63.8m, eta 0m)
[1094/1100] spade_random_plate2  hartmann6    seed=99  rows=12 (63.8m, eta 0m)
[1095/1100] sobol                hartmann6    seed=99  rows=12 (63.8m, eta 0m)
[1096/1100] lhs                  hartmann6    seed=99  rows=12 (63.9m, eta 0m)
[1097/1100] random               hartmann6    seed=99  rows=12 (63.9m, eta 0m)
[1098/1100] qlognei              hartmann6    seed=99  rows=12 (64.1m, eta 0m)
[1099/1100] qlogei               hartmann6    seed=99  rows=12 (64.2m, eta 0m)
[1100/1100] doe                  hartmann6    seed=99  rows=12 (64.2m, eta 0m)

wrote final-spade-c4.json · 13200 rows
